Marchihue,Urbanismo,Mantención de Áreas Verdes,,"$ 1,533",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"6,291",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 9,644,055",", lo que ubica a la comuna en el lugar",106,del Ranking.,SI
María Elena,Urbanismo,Mantención de Áreas Verdes,,"$ 5,180",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"9,198",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 47,647,600",", lo que ubica a la comuna en el lugar",17,del Ranking.,SI
María Pinto,Urbanismo,Mantención de Áreas Verdes,,$ 72,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"21,034",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 1,519,999",", lo que ubica a la comuna en el lugar",233,del Ranking.,SI
Mariquina,Urbanismo,Mantención de Áreas Verdes,,$ 675,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"49,940",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 33,693,000",", lo que ubica a la comuna en el lugar",190,del Ranking.,SI
Maule,Urbanismo,Mantención de Áreas Verdes,,$ 0,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"71,692",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,$ 0,", lo que ubica a la comuna en el lugar",247,del Ranking.,SI
Maullín,Urbanismo,Mantención de Áreas Verdes,,"$ 1,102",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"20,520",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 22,610,492",", lo que ubica a la comuna en el lugar",149,del Ranking.,SI
Mejillones,Urbanismo,Mantención de Áreas Verdes,,"$ 4,625",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"11,984",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 55,420,883",", lo que ubica a la comuna en el lugar",22,del Ranking.,SI
Melipeuco,Urbanismo,Mantención de Áreas Verdes,,"$ 1,905",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"40,014",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 76,246,035",", lo que ubica a la comuna en el lugar",79,del Ranking.,SI
Melipilla,Urbanismo,Mantención de Áreas Verdes,,"$ 1,239",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"358,075",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 443,524,484",", lo que ubica a la comuna en el lugar",139,del Ranking.,SI
Molina,Urbanismo,Mantención de Áreas Verdes,,"$ 1,425",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"164,827",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 234,954,632",", lo que ubica a la comuna en el lugar",122,del Ranking.,SI
Monte Patria,Urbanismo,Mantención de Áreas Verdes,,$ 0,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"60,733",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,$ 0,", lo que ubica a la comuna en el lugar",247,del Ranking.,SI
Mostazal,Urbanismo,Mantención de Áreas Verdes,,$ 0,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"97,883",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,$ 0,", lo que ubica a la comuna en el lugar",247,del Ranking.,SI
Mulchén,Urbanismo,Mantención de Áreas Verdes,,$ 570,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"136,510",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 77,829,074",", lo que ubica a la comuna en el lugar",196,del Ranking.,SI
Nacimiento,Urbanismo,Mantención de Áreas Verdes,,"$ 2,274",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"66,081",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 150,251,210",", lo que ubica a la comuna en el lugar",63,del Ranking.,SI
Nancagua,Urbanismo,Mantención de Áreas Verdes,,$ 906,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"67,067",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 60,750,380",", lo que ubica a la comuna en el lugar",170,del Ranking.,SI
Natales,Urbanismo,Mantención de Áreas Verdes,,$ 787,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"95,094",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 74,792,696",", lo que ubica a la comuna en el lugar",181,del Ranking.,SI
Navidad,Urbanismo,Mantención de Áreas Verdes,,$ 669,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"54,735",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 36,616,865",", lo que ubica a la comuna en el lugar",191,del Ranking.,SI
Negrete,Urbanismo,Mantención de Áreas Verdes,,$ 0,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"26,668",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,$ 0,", lo que ubica a la comuna en el lugar",247,del Ranking.,SI
Ninhue,Urbanismo,Mantención de Áreas Verdes,,"$ 2,668",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"4,285",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 11,435,109",", lo que ubica a la comuna en el lugar",45,del Ranking.,SI
Nogales,Urbanismo,Mantención de Áreas Verdes,,$ 779,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"122,537",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 95,469,480",", lo que ubica a la comuna en el lugar",183,del Ranking.,SI
Nueva Imperial,Urbanismo,Mantención de Áreas Verdes,,"$ 3,372",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"57,998",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 195,590,947",", lo que ubica a la comuna en el lugar",31,del Ranking.,SI
Ñiquén,Urbanismo,Mantención de Áreas Verdes,,"$ 2,343",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"20,481",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 47,990,877",", lo que ubica a la comuna en el lugar",55,del Ranking.,SI
Ñuñoa,Urbanismo,Mantención de Áreas Verdes,,"$ 1,700",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"1,062,249",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 1,806,084,397",", lo que ubica a la comuna en el lugar",89,del Ranking.,SI
O'Higgins,Urbanismo,Mantención de Áreas Verdes,,$ 0,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"73,460",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,$ 0,", lo que ubica a la comuna en el lugar",247,del Ranking.,SI
Olivar,Urbanismo,Mantención de Áreas Verdes,,$ 625,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"91,296",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 57,015,232",", lo que ubica a la comuna en el lugar",194,del Ranking.,SI
Ollagüe,Urbanismo,Mantención de Áreas Verdes,,$ 0,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"226,220",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,$ 0,", lo que ubica a la comuna en el lugar",247,del Ranking.,SI
Olmué,Urbanismo,Mantención de Áreas Verdes,,"$ 11,333",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"12,077",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 136,858,724",", lo que ubica a la comuna en el lugar",7,del Ranking.,SI
Osorno,Urbanismo,Mantención de Áreas Verdes,,$ 335,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"1,505,629",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 504,646,091",", lo que ubica a la comuna en el lugar",214,del Ranking.,SI
Ovalle,Urbanismo,Mantención de Áreas Verdes,,"$ 1,010",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"376,518",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 380,220,743",", lo que ubica a la comuna en el lugar",159,del Ranking.,SI
Padre Hurtado,Urbanismo,Mantención de Áreas Verdes,,$ 176,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"63,426",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 11,175,555",", lo que ubica a la comuna en el lugar",229,del Ranking.,SI
Padre Las Casas,Urbanismo,Mantención de Áreas Verdes,,$ 0,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"210,919",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,$ 0,", lo que ubica a la comuna en el lugar",247,del Ranking.,SI
Paihuano,Urbanismo,Mantención de Áreas Verdes,,"$ 1,338",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"37,558",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 50,260,826",", lo que ubica a la comuna en el lugar",127,del Ranking.,SI
Paillaco,Urbanismo,Mantención de Áreas Verdes,,$ 0,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"141,240",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,$ 0,", lo que ubica a la comuna en el lugar",247,del Ranking.,SI
Paine,Urbanismo,Mantención de Áreas Verdes,,$ 561,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"31,378",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 17,588,200",", lo que ubica a la comuna en el lugar",198,del Ranking.,SI
Palena,Urbanismo,Mantención de Áreas Verdes,,$ 833,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"18,835",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 15,695,049",", lo que ubica a la comuna en el lugar",176,del Ranking.,SI
Palmilla,Urbanismo,Mantención de Áreas Verdes,,$ 569,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"56,327",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 32,029,759",", lo que ubica a la comuna en el lugar",197,del Ranking.,SI
Panguipulli,Urbanismo,Mantención de Áreas Verdes,,$ 0,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"14,041",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,$ 0,", lo que ubica a la comuna en el lugar",247,del Ranking.,SI
Panquehue,Urbanismo,Mantención de Áreas Verdes,,$ 0,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"34,161",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,$ 0,", lo que ubica a la comuna en el lugar",247,del Ranking.,SI
Papudo,Urbanismo,Mantención de Áreas Verdes,,$ 29,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"31,939",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 928,200",", lo que ubica a la comuna en el lugar",237,del Ranking.,SI
Paredones,Urbanismo,Mantención de Áreas Verdes,,"$ 3,108",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"6,465",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 20,092,887",", lo que ubica a la comuna en el lugar",34,del Ranking.,SI
Parral,Urbanismo,Mantención de Áreas Verdes,,"$ 2,841",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"33,208",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 94,358,638",", lo que ubica a la comuna en el lugar",40,del Ranking.,SI
Pedro Aguirre Cerda,Urbanismo,Mantención de Áreas Verdes,,$ 0,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"147,453",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,$ 0,", lo que ubica a la comuna en el lugar",247,del Ranking.,SI
Pelarco,Urbanismo,Mantención de Áreas Verdes,,$ 0,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"4,451",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,$ 0,", lo que ubica a la comuna en el lugar",247,del Ranking.,SI
Pelluhue,Urbanismo,Mantención de Áreas Verdes,,"$ 27,874",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"1,962",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 54,689,726",", lo que ubica a la comuna en el lugar",3,del Ranking.,SI
Pemuco,Urbanismo,Mantención de Áreas Verdes,,$ 444,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"22,457",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 9,980,000",", lo que ubica a la comuna en el lugar",206,del Ranking.,SI
Pencahue,Urbanismo,Mantención de Áreas Verdes,,$ 311,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"1,461",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 454,934",", lo que ubica a la comuna en el lugar",217,del Ranking.,SI
Penco,Urbanismo,Mantención de Áreas Verdes,,$ 303,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"71,231",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 21,549,480",", lo que ubica a la comuna en el lugar",219,del Ranking.,SI
Peñaflor,Urbanismo,Mantención de Áreas Verdes,,"$ 3,382",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"62,157",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 210,217,309",", lo que ubica a la comuna en el lugar",30,del Ranking.,SI
Peñalolén,Urbanismo,Mantención de Áreas Verdes,,"$ 1,132",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"1,053,237",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 1,192,177,846",", lo que ubica a la comuna en el lugar",145,del Ranking.,SI
Peralillo,Urbanismo,Mantención de Áreas Verdes,,$ 0,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"21,752",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,$ 0,", lo que ubica a la comuna en el lugar",247,del Ranking.,SI
Perquenco,Urbanismo,Mantención de Áreas Verdes,,$ 0,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"23,452",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,$ 0,", lo que ubica a la comuna en el lugar",247,del Ranking.,SI
Petorca,Urbanismo,Mantención de Áreas Verdes,,$ 245,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"120,048",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 29,460,243",", lo que ubica a la comuna en el lugar",222,del Ranking.,SI
Peumo,Urbanismo,Mantención de Áreas Verdes,,"$ 1,581",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"32,022",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 50,622,287",", lo que ubica a la comuna en el lugar",101,del Ranking.,SI
Pica,Urbanismo,Mantención de Áreas Verdes,,$ 737,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"36,464",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 26,875,768",", lo que ubica a la comuna en el lugar",187,del Ranking.,SI
Pichidegua,Urbanismo,Mantención de Áreas Verdes,,$ 0,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"3,465",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,$ 0,", lo que ubica a la comuna en el lugar",247,del Ranking.,SI
Pichilemu,Urbanismo,Mantención de Áreas Verdes,,"$ 1,864",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"23,610",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 44,004,727",", lo que ubica a la comuna en el lugar",82,del Ranking.,SI
Pinto,Urbanismo,Mantención de Áreas Verdes,,$ 0,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"44,965",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,$ 0,", lo que ubica a la comuna en el lugar",247,del Ranking.,SI
Pirque,Urbanismo,Mantención de Áreas Verdes,,$ 91,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"234,767",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 21,416,666",", lo que ubica a la comuna en el lugar",231,del Ranking.,SI
Pitrufquén,Urbanismo,Mantención de Áreas Verdes,,"$ 1,741",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"65,626",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 114,240,960",", lo que ubica a la comuna en el lugar",87,del Ranking.,SI
Placilla,Urbanismo,Mantención de Áreas Verdes,,"$ 1,322",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"9,529",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 12,601,411",", lo que ubica a la comuna en el lugar",131,del Ranking.,SI
Portezuelo,Urbanismo,Mantención de Áreas Verdes,,"$ 4,396",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"8,906",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 39,152,415",", lo que ubica a la comuna en el lugar",25,del Ranking.,SI
Porvenir,Urbanismo,Mantención de Áreas Verdes,,"$ 1,114",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"23,011",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 25,632,000",", lo que ubica a la comuna en el lugar",147,del Ranking.,SI
Pozo Almonte,Urbanismo,Mantención de Áreas Verdes,,"$ 56,107",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"1,559",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 87,494,507",", lo que ubica a la comuna en el lugar",2,del Ranking.,SI
Primavera,Urbanismo,Mantención de Áreas Verdes,,$ 71,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"16,196",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 1,150,000",", lo que ubica a la comuna en el lugar",234,del Ranking.,SI
Providencia,Urbanismo,Mantención de Áreas Verdes,,"$ 2,856",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"739,595",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 2,112,011,847",", lo que ubica a la comuna en el lugar",39,del Ranking.,SI
Puchuncaví,Urbanismo,Mantención de Áreas Verdes,,$ 0,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"15,292",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,$ 0,", lo que ubica a la comuna en el lugar",247,del Ranking.,SI
Pucón,Urbanismo,Mantención de Áreas Verdes,,$ 0,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"389,148",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,$ 0,", lo que ubica a la comuna en el lugar",247,del Ranking.,SI
Pudahuel,Urbanismo,Mantención de Áreas Verdes,,"$ 2,017",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"882,984",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 1,780,806,461",", lo que ubica a la comuna en el lugar",70,del Ranking.,SI
Puente Alto,Urbanismo,Mantención de Áreas Verdes,,"$ 1,142",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"2,235,662",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 2,553,840,552",", lo que ubica a la comuna en el lugar",144,del Ranking.,SI
Puerto Montt,Urbanismo,Mantención de Áreas Verdes,,$ 540,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"1,199,669",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 647,606,802",", lo que ubica a la comuna en el lugar",201,del Ranking.,SI
Puerto Octay,Urbanismo,Mantención de Áreas Verdes,,$ 743,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"35,963",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 26,721,287",", lo que ubica a la comuna en el lugar",186,del Ranking.,SI
Puerto Varas,Urbanismo,Mantención de Áreas Verdes,,"$ 1,797",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"80,084",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 143,939,361",", lo que ubica a la comuna en el lugar",86,del Ranking.,SI
Pumanque,Urbanismo,Mantención de Áreas Verdes,,"$ 1,081",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"14,986",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 16,195,552",", lo que ubica a la comuna en el lugar",150,del Ranking.,SI
Punitaqui,Urbanismo,Mantención de Áreas Verdes,,"$ 1,077",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"8,231",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 8,860,810",", lo que ubica a la comuna en el lugar",151,del Ranking.,SI
Punta Arenas,Urbanismo,Mantención de Áreas Verdes,,$ 184,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"1,199,387",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 220,150,000",", lo que ubica a la comuna en el lugar",227,del Ranking.,SI
Puqueldón,Urbanismo,Mantención de Áreas Verdes,,$ 0,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"2,594",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,$ 0,", lo que ubica a la comuna en el lugar",247,del Ranking.,SI
Purén,Urbanismo,Mantención de Áreas Verdes,,"$ 2,180",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"29,657",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 64,640,736",", lo que ubica a la comuna en el lugar",65,del Ranking.,SI
Purranque,Urbanismo,Mantención de Áreas Verdes,,$ 8,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"7,666,354",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 62,369,278",", lo que ubica a la comuna en el lugar",243,del Ranking.,SI
Putaendo,Urbanismo,Mantención de Áreas Verdes,,"$ 2,368",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"3,435",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 8,135,490",", lo que ubica a la comuna en el lugar",53,del Ranking.,SI
Putre,Urbanismo,Mantención de Áreas Verdes,,$ 0,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"40,494",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,$ 0,", lo que ubica a la comuna en el lugar",247,del Ranking.,SI
Puyehue,Urbanismo,Mantención de Áreas Verdes,,"$ 2,037",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"18,583",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 37,857,372",", lo que ubica a la comuna en el lugar",69,del Ranking.,SI
Queilén,Urbanismo,Mantención de Áreas Verdes,,"$ 1,388",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"20,003",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 27,768,529",", lo que ubica a la comuna en el lugar",124,del Ranking.,SI
Quellón,Urbanismo,Mantención de Áreas Verdes,,$ 0,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"21,837",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,$ 0,", lo que ubica a la comuna en el lugar",247,del Ranking.,SI
Quemchi,Urbanismo,Mantención de Áreas Verdes,,$ 0,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"50,015",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,$ 0,", lo que ubica a la comuna en el lugar",247,del Ranking.,SI
Quilaco,Urbanismo,Mantención de Áreas Verdes,,$ 0,pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"10,993",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,$ 0,", lo que ubica a la comuna en el lugar",247,del Ranking.,SI
Quilicura,Urbanismo,Mantención de Áreas Verdes,,"$ 2,536",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"676,998",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 1,716,547,813",", lo que ubica a la comuna en el lugar",48,del Ranking.,SI
Quilleco,Urbanismo,Mantención de Áreas Verdes,,"$ 1,256",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"19,665",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 24,701,108",", lo que ubica a la comuna en el lugar",138,del Ranking.,SI
Quillón,Urbanismo,Mantención de Áreas Verdes,,"$ 6,525",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"13,520",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 88,218,979",", lo que ubica a la comuna en el lugar",12,del Ranking.,SI
Quillota,Urbanismo,Mantención de Áreas Verdes,,"$ 4,747",pesos se gastó durante el 2011 por cada metro cuadrado de jardines públicos. En total en la comuna existen,"33,425",metros cuadrados de áreas verdes.,El gasto total en mantenimiento de jardines fue ,"$ 158,685,392",", lo que ubica a la comuna en el lugar",20,del Ranking.,SI
