Cochrane,Caracterización,Desigualdad,,162,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Georgia,
Conchalí,Caracterización,Desigualdad,,161,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Georgia,
Petorca,Caracterización,Desigualdad,,160,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Georgia,
Santa Juana,Caracterización,Desigualdad,,159,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Georgia,
Nancagua,Caracterización,Desigualdad,,158,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Georgia,
Vichuquén,Caracterización,Desigualdad,,157,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Georgia,
Tiltil,Caracterización,Desigualdad,,156,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Gabón,
Quilicura,Caracterización,Desigualdad,,155,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Gabón,
Toltén,Caracterización,Desigualdad,,154,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Gabón,
San Javier,Caracterización,Desigualdad,,153,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Gabón,
Quellón,Caracterización,Desigualdad,,152,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Gabón,
Curarrehue,Caracterización,Desigualdad,,151,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Gabón,
Illapel,Caracterización,Desigualdad,,150,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Gabón,
San Rafael,Caracterización,Desigualdad,,149,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Gabón,
Chanco,Caracterización,Desigualdad,,148,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Cote d´Ivoire,
Perquenco,Caracterización,Desigualdad,,147,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Cote d´Ivoire,
Hualaihué,Caracterización,Desigualdad,,146,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Cote d´Ivoire,
Arauco,Caracterización,Desigualdad,,145,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Cote d´Ivoire,
Lanco,Caracterización,Desigualdad,,144,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Cote d´Ivoire,
Malloa,Caracterización,Desigualdad,,143,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Cote d´Ivoire,
Los Andes,Caracterización,Desigualdad,,142,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Cote d´Ivoire,
Rinconada,Caracterización,Desigualdad,,141,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Macedonia,
Copiapó,Caracterización,Desigualdad,,140,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Macedonia,
Villarrica,Caracterización,Desigualdad,,139,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Macedonia,
Colbún,Caracterización,Desigualdad,,138,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Macedonia,
Marchihue,Caracterización,Desigualdad,,137,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Macedonia,
Pencahue,Caracterización,Desigualdad,,136,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Macedonia,
Puyehue,Caracterización,Desigualdad,,135,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,China,
Santa Bárbara,Caracterización,Desigualdad,,134,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,China,
Lolol,Caracterización,Desigualdad,,133,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,China,
San Pedro de la Paz,Caracterización,Desigualdad,,132,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,China,
Bulnes,Caracterización,Desigualdad,,131,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,China,
Peñalolén,Caracterización,Desigualdad,,130,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,China,
Tocopilla,Caracterización,Desigualdad,,129,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Ghana,
Placilla,Caracterización,Desigualdad,,128,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Fiji,
Cobquecura,Caracterización,Desigualdad,,127,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Fiji,
Cartagena,Caracterización,Desigualdad,,126,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Fiji,
Galvarino,Caracterización,Desigualdad,,125,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Filipinas,
Futaleufú,Caracterización,Desigualdad,,124,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Filipinas,
Maipú,Caracterización,Desigualdad,,123,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Filipinas,
San Pablo,Caracterización,Desigualdad,,122,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Filipinas,
Providencia,Caracterización,Desigualdad,,121,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Filipinas,
Río Negro,Caracterización,Desigualdad,,120,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Filipinas,
Curepto,Caracterización,Desigualdad,,119,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Filipinas,
La Higuera,Caracterización,Desigualdad,,118,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Filipinas,
Alhué,Caracterización,Desigualdad,,117,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Filipinas,
Osorno,Caracterización,Desigualdad,,116,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Filipinas,
Curaco de Vélez,Caracterización,Desigualdad,,115,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Filipinas,
Talcahuano,Caracterización,Desigualdad,,114,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Filipinas,
Dalcahue,Caracterización,Desigualdad,,113,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Filipinas,
Macul,Caracterización,Desigualdad,,112,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Filipinas,
La Granja,Caracterización,Desigualdad,,111,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Filipinas,
Angol,Caracterización,Desigualdad,,110,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Filipinas,
Vallenar,Caracterización,Desigualdad,,109,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Filipinas,
Pozo Almonte,Caracterización,Desigualdad,,108,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Madagascar,
Mariquina,Caracterización,Desigualdad,,107,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Madagascar,
Talagante,Caracterización,Desigualdad,,106,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Madagascar,
Vicuña,Caracterización,Desigualdad,,105,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Madagascar,
Lampa,Caracterización,Desigualdad,,104,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Madagascar,
Laja,Caracterización,Desigualdad,,103,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Madagascar,
Cisnes,Caracterización,Desigualdad,,102,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Madagascar,
Hijuelas,Caracterización,Desigualdad,,101,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Madagascar,
Frutillar,Caracterización,Desigualdad,,100,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Madagascar,
Rancagua,Caracterización,Desigualdad,,99,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Madagascar,
Lautaro,Caracterización,Desigualdad,,98,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Madagascar,
Chépica,Caracterización,Desigualdad,,97,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Madagascar,
Hualpén,Caracterización,Desigualdad,,96,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Madagascar,
Portezuelo,Caracterización,Desigualdad,,95,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Madagascar,
Viña del Mar,Caracterización,Desigualdad,,94,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Congo,
Natales,Caracterización,Desigualdad,,93,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Guyana,
Victoria,Caracterización,Desigualdad,,92,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Venezuela,
Pitrufquén,Caracterización,Desigualdad,,91,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Venezuela,
Puerto Montt,Caracterización,Desigualdad,,90,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Venezuela,
Lonquimay,Caracterización,Desigualdad,,89,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Uruguay,
Quemchi,Caracterización,Desigualdad,,88,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Uruguay,
Los Sauces,Caracterización,Desigualdad,,87,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Uruguay,
San Rosendo,Caracterización,Desigualdad,,86,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Uruguay,
Linares,Caracterización,Desigualdad,,85,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Uruguay,
Quillón,Caracterización,Desigualdad,,84,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Uruguay,
Valdivia,Caracterización,Desigualdad,,83,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Uruguay,
Colchane,Caracterización,Desigualdad,,82,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Uruguay,
Huara,Caracterización,Desigualdad,,81,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Uruguay,
Licantén,Caracterización,Desigualdad,,80,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Uruguay,
Yumbel,Caracterización,Desigualdad,,79,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Mozambique,
Melipilla,Caracterización,Desigualdad,,78,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Mozambique,
Huechuraba,Caracterización,Desigualdad,,77,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Mozambique,
Concón,Caracterización,Desigualdad,,76,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Mozambique,
La Cisterna,Caracterización,Desigualdad,,75,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Mozambique,
Cholchol,Caracterización,Desigualdad,,74,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Mozambique,
Collipulli,Caracterización,Desigualdad,,73,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Malasia,
Camarones,Caracterización,Desigualdad,,72,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Malasia,
Loncoche,Caracterización,Desigualdad,,71,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Malasia,
Romeral,Caracterización,Desigualdad,,70,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Malasia,
Machalí,Caracterización,Desigualdad,,69,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Malasia,
El Monte,Caracterización,Desigualdad,,68,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Malasia,
Pudahuel,Caracterización,Desigualdad,,67,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Malasia,
Vilcún,Caracterización,Desigualdad,,66,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Malasia,
Alto Bío Bío,Caracterización,Desigualdad,,65,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Malasia,
San Clemente,Caracterización,Desigualdad,,64,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Malasia,
Gorbea,Caracterización,Desigualdad,,63,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Malasia,
Pinto,Caracterización,Desigualdad,,62,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Malasia,
Calera de Tango,Caracterización,Desigualdad,,61,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Gambia,
Santiago,Caracterización,Desigualdad,,60,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Gambia,
Constitución,Caracterización,Desigualdad,,59,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Gambia,
Teodoro Schmidt,Caracterización,Desigualdad,,58,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Gambia,
Chonchi,Caracterización,Desigualdad,,57,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Gambia,
Carahue,Caracterización,Desigualdad,,56,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Congo,
San Gregorio,Caracterización,Desigualdad,,55,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Congo,
Independencia,Caracterización,Desigualdad,,54,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Congo,
Tomé,Caracterización,Desigualdad,,53,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Congo,
Punitaqui,Caracterización,Desigualdad,,52,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Kenia,
Talca,Caracterización,Desigualdad,,51,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,México,
Fresia,Caracterización,Desigualdad,,50,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,México,
Puerto Octay,Caracterización,Desigualdad,,49,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,México,
Chillán Viejo,Caracterización,Desigualdad,,48,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,México,
Purranque,Caracterización,Desigualdad,,47,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Perú,
Panguipulli,Caracterización,Desigualdad,,46,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Perú,
Concepción,Caracterización,Desigualdad,,45,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Perú,
Lago Ranco,Caracterización,Desigualdad,,44,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Perú,
Las Condes,Caracterización,Desigualdad,,43,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,El Salvador,
Negrete,Caracterización,Desigualdad,,42,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,El Salvador,
Chañaral,Caracterización,Desigualdad,,41,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,El Salvador,
San Pedro de Atacama,Caracterización,Desigualdad,,40,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,El Salvador,
Quirihue,Caracterización,Desigualdad,,39,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,El Salvador,
San Pedro,Caracterización,Desigualdad,,38,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,El Salvador,
Molina,Caracterización,Desigualdad,,37,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Nigeria,
Teno,Caracterización,Desigualdad,,36,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Nigeria,
San Fernando,Caracterización,Desigualdad,,35,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Nigeria,
Coyhaique,Caracterización,Desigualdad,,34,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Nigeria,
Cauquenes,Caracterización,Desigualdad,,33,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Ecuador,
Parral,Caracterización,Desigualdad,,32,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Ecuador,
Puchuncaví,Caracterización,Desigualdad,,31,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Ecuador,
San José de Maipo,Caracterización,Desigualdad,,30,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Ecuador,
Primavera,Caracterización,Desigualdad,,29,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Ecuador,
Los Ángeles,Caracterización,Desigualdad,,28,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Cape Verde,
Puerto Varas,Caracterización,Desigualdad,,27,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Costa Rica,
Melipeuco,Caracterización,Desigualdad,,26,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Costa Rica,
Santo Domingo,Caracterización,Desigualdad,,25,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Ruanda,
Ercilla,Caracterización,Desigualdad,,24,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Suazilandia,
Curicó,Caracterización,Desigualdad,,23,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Suazilandia,
Coquimbo,Caracterización,Desigualdad,,22,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Suazilandia,
La Cruz,Caracterización,Desigualdad,,21,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Suazilandia,
Río Ibáñez,Caracterización,Desigualdad,,20,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Suazilandia,
Colina,Caracterización,Desigualdad,,19,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Panamá,
La Reina,Caracterización,Desigualdad,,18,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Panamá,
Pirque,Caracterización,Desigualdad,,17,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Panamá,
Chile Chico,Caracterización,Desigualdad,,16,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Paraguay,
San Carlos,Caracterización,Desigualdad,,15,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Paraguay,
Navidad,Caracterización,Desigualdad,,14,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Belice,
Coltauco,Caracterización,Desigualdad,,13,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Belice,
La Unión,Caracterización,Desigualdad,,12,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Belice,
Cochamó,Caracterización,Desigualdad,,11,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Brasil,
Antofagasta,Caracterización,Desigualdad,,10,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Brasil,
Taltal,Caracterización,Desigualdad,,9,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Brasil,
Porvenir,Caracterización,Desigualdad,,8,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Guatemala,
Los Muermos,Caracterización,Desigualdad,,7,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Guatemala,
Temuco,Caracterización,Desigualdad,,6,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Honduras,
Antuco,Caracterización,Desigualdad,,5,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Honduras,
Valparaíso,Caracterización,Desigualdad,,4,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Honduras,
San Ignacio,Caracterización,Desigualdad,,3,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Haití,
Llay-Llay,Caracterización,Desigualdad,,2,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Botswana,
Lo Barnechea,Caracterización,Desigualdad,,1,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,Botswana,
Aysén,Caracterización,Desigualdad,,S/I,Es el lugar que la comuna ocupa en el ranking de desigualdad,,,El coeficiente de Gini (desigualdad) de la comuna es similar al de,S/I,
